-328.2500E+00,+2.8845E+00,+3.3772E+00
-328.0000E+00,+2.8826E+00,+3.3792E+00
-327.7500E+00,+2.8806E+00,+3.3811E+00
-327.5000E+00,+2.8787E+00,+3.3850E+00
-327.2500E+00,+2.8747E+00,+3.3870E+00
-327.0000E+00,+2.8728E+00,+3.3870E+00
-326.7500E+00,+2.8708E+00,+3.3870E+00
-326.5000E+00,+2.8708E+00,+3.3889E+00
-326.2500E+00,+2.8708E+00,+3.3967E+00
-326.0000E+00,+2.8689E+00,+3.3967E+00
-325.7500E+00,+2.8611E+00,+3.3967E+00
-325.5000E+00,+2.8591E+00,+3.4006E+00
-325.2500E+00,+2.8572E+00,+3.4026E+00
-325.0000E+00,+2.8552E+00,+3.4026E+00
-324.7500E+00,+2.8552E+00,+3.4006E+00
-324.5000E+00,+2.8533E+00,+3.4026E+00
-324.2500E+00,+2.8494E+00,+3.4065E+00
-324.0000E+00,+2.8474E+00,+3.4085E+00
-323.7500E+00,+2.8435E+00,+3.4182E+00
-323.5000E+00,+2.8376E+00,+3.4202E+00
-323.2500E+00,+2.8318E+00,+3.4202E+00
-323.0000E+00,+2.8298E+00,+3.4221E+00
-322.7500E+00,+2.8259E+00,+3.4241E+00
-322.5000E+00,+2.8240E+00,+3.4260E+00
-322.2500E+00,+2.8220E+00,+3.4280E+00
-322.0000E+00,+2.8220E+00,+3.4280E+00
-321.7500E+00,+2.8162E+00,+3.4299E+00
-321.5000E+00,+2.8162E+00,+3.4299E+00
-321.2500E+00,+2.8162E+00,+3.4299E+00
-321.0000E+00,+2.8142E+00,+3.4299E+00
-320.7500E+00,+2.8142E+00,+3.4299E+00
-320.5000E+00,+2.8142E+00,+3.4338E+00
-320.2500E+00,+2.8142E+00,+3.4358E+00
-320.0000E+00,+2.8142E+00,+3.4377E+00
-319.7500E+00,+2.8103E+00,+3.4397E+00
-319.5000E+00,+2.8083E+00,+3.4397E+00
-319.2500E+00,+2.8064E+00,+3.4417E+00
-319.0000E+00,+2.8064E+00,+3.4417E+00
-318.7500E+00,+2.8064E+00,+3.4417E+00
-318.5000E+00,+2.8064E+00,+3.4436E+00
-318.2500E+00,+2.8064E+00,+3.4436E+00
-318.0000E+00,+2.8044E+00,+3.4436E+00
-317.7500E+00,+2.8005E+00,+3.4456E+00
-317.5000E+00,+2.7966E+00,+3.4475E+00
-317.2500E+00,+2.7947E+00,+3.4475E+00
-317.0000E+00,+2.7927E+00,+3.4495E+00
-316.7500E+00,+2.7908E+00,+3.4514E+00
-316.5000E+00,+2.7908E+00,+3.4534E+00
-316.2500E+00,+2.7888E+00,+3.4612E+00
-316.0000E+00,+2.7869E+00,+3.4612E+00
-315.7500E+00,+2.7869E+00,+3.4651E+00
-315.5000E+00,+2.7869E+00,+3.4670E+00
-315.2500E+00,+2.7849E+00,+3.4690E+00
-315.0000E+00,+2.7830E+00,+3.4710E+00
-314.7500E+00,+2.7830E+00,+3.4710E+00
-314.5000E+00,+2.7830E+00,+3.4749E+00
-314.2500E+00,+2.7830E+00,+3.4788E+00
-314.0000E+00,+2.7830E+00,+3.4827E+00
-313.7500E+00,+2.7810E+00,+3.4827E+00
-313.5000E+00,+2.7810E+00,+3.4924E+00
-313.2500E+00,+2.7810E+00,+3.5081E+00
-313.0000E+00,+2.7810E+00,+3.5139E+00
-312.7500E+00,+2.7790E+00,+3.5178E+00
-312.5000E+00,+2.7790E+00,+3.5178E+00
-312.2500E+00,+2.7771E+00,+3.5198E+00
-312.0000E+00,+2.7751E+00,+3.5217E+00
-311.7500E+00,+2.7732E+00,+3.5237E+00
-311.5000E+00,+2.7673E+00,+3.5237E+00
-311.2500E+00,+2.7634E+00,+3.5315E+00
-311.0000E+00,+2.7595E+00,+3.5335E+00
-310.7500E+00,+2.7556E+00,+3.5335E+00
-310.5000E+00,+2.7556E+00,+3.5354E+00
-310.2500E+00,+2.7537E+00,+3.5393E+00
-310.0000E+00,+2.7537E+00,+3.5393E+00
-309.7500E+00,+2.7537E+00,+3.5413E+00
-309.5000E+00,+2.7537E+00,+3.5413E+00
-309.2500E+00,+2.7537E+00,+3.5432E+00
-309.0000E+00,+2.7537E+00,+3.5452E+00
-308.7500E+00,+2.7537E+00,+3.5471E+00
-308.5000E+00,+2.7517E+00,+3.5471E+00
-308.2500E+00,+2.7419E+00,+3.5471E+00
-308.0000E+00,+2.7400E+00,+3.5471E+00
-307.7500E+00,+2.7205E+00,+3.5471E+00
-307.5000E+00,+2.7205E+00,+3.5491E+00
-307.2500E+00,+2.7205E+00,+3.5510E+00
-307.0000E+00,+2.7205E+00,+3.5510E+00
-306.7500E+00,+2.7185E+00,+3.5530E+00
-306.5000E+00,+2.7185E+00,+3.5510E+00
-306.2500E+00,+2.7185E+00,+3.5530E+00
-306.0000E+00,+2.7185E+00,+3.5588E+00
-305.7500E+00,+2.7165E+00,+3.5627E+00
-305.5000E+00,+2.7165E+00,+3.5647E+00
-305.2500E+00,+2.7165E+00,+3.5647E+00
-305.0000E+00,+2.7165E+00,+3.5686E+00
-304.7500E+00,+2.7146E+00,+3.5686E+00
-304.5000E+00,+2.7107E+00,+3.5706E+00
-304.2500E+00,+2.7107E+00,+3.5706E+00
-304.0000E+00,+2.7087E+00,+3.5764E+00
-303.7500E+00,+2.7087E+00,+3.5803E+00
-303.5000E+00,+2.7087E+00,+3.5823E+00
-303.2500E+00,+2.7068E+00,+3.5823E+00
-303.0000E+00,+2.7068E+00,+3.5823E+00
-302.7500E+00,+2.7068E+00,+3.5842E+00
-302.5000E+00,+2.7068E+00,+3.5842E+00
-302.2500E+00,+2.7048E+00,+3.5842E+00
-302.0000E+00,+2.7029E+00,+3.5842E+00
-301.7500E+00,+2.7029E+00,+3.5823E+00
-301.5000E+00,+2.7029E+00,+3.5842E+00
-301.2500E+00,+2.7009E+00,+3.5842E+00
-301.0000E+00,+2.6990E+00,+3.5862E+00
-300.7500E+00,+2.6990E+00,+3.5862E+00
-300.5000E+00,+2.6970E+00,+3.5862E+00
-300.2500E+00,+2.6970E+00,+3.5881E+00
-300.0000E+00,+2.6951E+00,+3.5881E+00
-299.7500E+00,+2.6931E+00,+3.5901E+00
-299.5000E+00,+2.6931E+00,+3.5901E+00
-299.2500E+00,+2.6912E+00,+3.5881E+00
-299.0000E+00,+2.6775E+00,+3.5920E+00
-298.7500E+00,+2.6580E+00,+3.5901E+00
-298.5000E+00,+2.6501E+00,+3.5901E+00
-298.2500E+00,+2.6462E+00,+3.5901E+00
-298.0000E+00,+2.6443E+00,+3.5901E+00
-297.7500E+00,+2.6404E+00,+3.5901E+00
-297.5000E+00,+2.6365E+00,+3.5940E+00
-297.2500E+00,+2.6365E+00,+3.5960E+00
-297.0000E+00,+2.6365E+00,+3.5960E+00
-296.7500E+00,+2.6365E+00,+3.5979E+00
-296.5000E+00,+2.6365E+00,+3.5960E+00
-296.2500E+00,+2.6365E+00,+3.5960E+00
-296.0000E+00,+2.6345E+00,+3.5979E+00
-295.7500E+00,+2.6306E+00,+3.5979E+00
-295.5000E+00,+2.6287E+00,+3.5979E+00
-295.2500E+00,+2.6287E+00,+3.5999E+00
-295.0000E+00,+2.6267E+00,+3.5979E+00
-294.7500E+00,+2.6228E+00,+3.5960E+00
-294.5000E+00,+2.6189E+00,+3.5940E+00
-294.2500E+00,+2.6169E+00,+3.5960E+00
-294.0000E+00,+2.6150E+00,+3.5960E+00
-293.7500E+00,+2.6150E+00,+3.5999E+00
-293.5000E+00,+2.6130E+00,+3.5999E+00
-293.2500E+00,+2.6130E+00,+3.6018E+00
-293.0000E+00,+2.6111E+00,+3.6038E+00
-292.7500E+00,+2.6111E+00,+3.6038E+00
-292.5000E+00,+2.6091E+00,+3.6077E+00
-292.2500E+00,+2.6091E+00,+3.6077E+00
-292.0000E+00,+2.6091E+00,+3.6077E+00
-291.7500E+00,+2.6091E+00,+3.6077E+00
-291.5000E+00,+2.6091E+00,+3.6096E+00
-291.2500E+00,+2.6072E+00,+3.6077E+00
-291.0000E+00,+2.6033E+00,+3.6096E+00
-290.7500E+00,+2.6033E+00,+3.6096E+00
-290.5000E+00,+2.6013E+00,+3.6116E+00
-290.2500E+00,+2.5994E+00,+3.6155E+00
-290.0000E+00,+2.5974E+00,+3.6174E+00
-289.7500E+00,+2.5974E+00,+3.6174E+00
-289.5000E+00,+2.5974E+00,+3.6174E+00
-289.2500E+00,+2.5974E+00,+3.6194E+00
-289.0000E+00,+2.5974E+00,+3.6252E+00
-288.7500E+00,+2.5955E+00,+3.6252E+00
-288.5000E+00,+2.5955E+00,+3.6252E+00
-288.2500E+00,+2.5955E+00,+3.6272E+00
-288.0000E+00,+2.5935E+00,+3.6272E+00
-287.7500E+00,+2.5935E+00,+3.6272E+00
-287.5000E+00,+2.5935E+00,+3.6292E+00
-287.2500E+00,+2.5955E+00,+3.6331E+00
-287.0000E+00,+2.5955E+00,+3.6350E+00
-286.7500E+00,+2.5935E+00,+3.6350E+00
-286.5000E+00,+2.5935E+00,+3.6350E+00
-286.2500E+00,+2.5935E+00,+3.6350E+00
-286.0000E+00,+2.5935E+00,+3.6409E+00
-285.7500E+00,+2.5935E+00,+3.6409E+00
-285.5000E+00,+2.5935E+00,+3.6409E+00
-285.2500E+00,+2.5915E+00,+3.6448E+00
-285.0000E+00,+2.5915E+00,+3.6487E+00
-284.7500E+00,+2.5915E+00,+3.6506E+00
-284.5000E+00,+2.5896E+00,+3.6526E+00
-284.2500E+00,+2.5896E+00,+3.6526E+00
-284.0000E+00,+2.5896E+00,+3.6545E+00
-283.7500E+00,+2.5876E+00,+3.6565E+00
-283.5000E+00,+2.5876E+00,+3.6545E+00
-283.2500E+00,+2.5876E+00,+3.6545E+00
-283.0000E+00,+2.5857E+00,+3.6565E+00
-282.7500E+00,+2.5857E+00,+3.6565E+00
-282.5000E+00,+2.5798E+00,+3.6565E+00
-282.2500E+00,+2.5779E+00,+3.6545E+00
-282.0000E+00,+2.5779E+00,+3.6565E+00
-281.7500E+00,+2.5779E+00,+3.6624E+00
-281.5000E+00,+2.5779E+00,+3.6663E+00
-281.2500E+00,+2.5779E+00,+3.6721E+00
-281.0000E+00,+2.5779E+00,+3.6741E+00
-280.7500E+00,+2.5759E+00,+3.6760E+00
-280.5000E+00,+2.5759E+00,+3.6760E+00
-280.2500E+00,+2.5740E+00,+3.6760E+00
-280.0000E+00,+2.5740E+00,+3.6780E+00
-279.7500E+00,+2.5720E+00,+3.6780E+00
-279.5000E+00,+2.5720E+00,+3.6780E+00
-279.2500E+00,+2.5720E+00,+3.6799E+00
-279.0000E+00,+2.5681E+00,+3.6780E+00
-278.7500E+00,+2.5603E+00,+3.6780E+00
-278.5000E+00,+2.5564E+00,+3.6780E+00
-278.2500E+00,+2.5564E+00,+3.6799E+00
-278.0000E+00,+2.5505E+00,+3.6819E+00
-277.7500E+00,+2.5466E+00,+3.6819E+00
-277.5000E+00,+2.5466E+00,+3.6819E+00
-277.2500E+00,+2.5447E+00,+3.6838E+00
-277.0000E+00,+2.5466E+00,+3.6858E+00
-276.7500E+00,+2.5466E+00,+3.6838E+00
-276.5000E+00,+2.5466E+00,+3.6858E+00
-276.2500E+00,+2.5447E+00,+3.6877E+00
-276.0000E+00,+2.5466E+00,+3.6897E+00
-275.7500E+00,+2.5447E+00,+3.6936E+00
-275.5000E+00,+2.5447E+00,+3.6936E+00
-275.2500E+00,+2.5427E+00,+3.6936E+00
-275.0000E+00,+2.5427E+00,+3.6936E+00
-274.7500E+00,+2.5388E+00,+3.6936E+00
-274.5000E+00,+2.5349E+00,+3.6936E+00
-274.2500E+00,+2.5310E+00,+3.6956E+00
-274.0000E+00,+2.5310E+00,+3.6956E+00
-273.7500E+00,+2.5310E+00,+3.6995E+00
-273.5000E+00,+2.5310E+00,+3.6995E+00
-273.2500E+00,+2.5310E+00,+3.7034E+00
-273.0000E+00,+2.5310E+00,+3.7053E+00
-272.7500E+00,+2.5310E+00,+3.7034E+00
-272.5000E+00,+2.5310E+00,+3.7073E+00
-272.2500E+00,+2.5310E+00,+3.7073E+00
-272.0000E+00,+2.5290E+00,+3.7053E+00
-271.7500E+00,+2.5290E+00,+3.7053E+00
-271.5000E+00,+2.5290E+00,+3.7073E+00
-271.2500E+00,+2.5271E+00,+3.7112E+00
-271.0000E+00,+2.5290E+00,+3.7112E+00
-270.7500E+00,+2.5271E+00,+3.7131E+00
-270.5000E+00,+2.5251E+00,+3.7131E+00
-270.2500E+00,+2.5251E+00,+3.7131E+00
-270.0000E+00,+2.5251E+00,+3.7170E+00
-269.7500E+00,+2.5271E+00,+3.7190E+00
-269.5000E+00,+2.5251E+00,+3.7170E+00
-269.2500E+00,+2.5251E+00,+3.7190E+00
-269.0000E+00,+2.5251E+00,+3.7210E+00
-268.7500E+00,+2.5271E+00,+3.7210E+00
-268.5000E+00,+2.5271E+00,+3.7229E+00
-268.2500E+00,+2.5251E+00,+3.7229E+00
-268.0000E+00,+2.5251E+00,+3.7229E+00
-267.7500E+00,+2.5251E+00,+3.7249E+00
-267.5000E+00,+2.5212E+00,+3.7229E+00
-267.2500E+00,+2.5232E+00,+3.7249E+00
-267.0000E+00,+2.5232E+00,+3.7229E+00
-266.7500E+00,+2.5232E+00,+3.7249E+00
-266.5000E+00,+2.5212E+00,+3.7307E+00
-266.2500E+00,+2.5212E+00,+3.7385E+00
-266.0000E+00,+2.5173E+00,+3.7385E+00
-265.7500E+00,+2.5134E+00,+3.7366E+00
-265.5000E+00,+2.5076E+00,+3.7366E+00
-265.2500E+00,+2.5076E+00,+3.7405E+00
-265.0000E+00,+2.5076E+00,+3.7424E+00
-264.7500E+00,+2.5076E+00,+3.7483E+00
-264.5000E+00,+2.5076E+00,+3.7502E+00
-264.2500E+00,+2.5056E+00,+3.7502E+00
-264.0000E+00,+2.5037E+00,+3.7502E+00
-263.7500E+00,+2.5017E+00,+3.7542E+00
-263.5000E+00,+2.5037E+00,+3.7502E+00
-263.2500E+00,+2.5037E+00,+3.7561E+00
-263.0000E+00,+2.5037E+00,+3.7581E+00
-262.7500E+00,+2.5037E+00,+3.7581E+00
-262.5000E+00,+2.5056E+00,+3.7600E+00
-262.2500E+00,+2.5037E+00,+3.7600E+00
-262.0000E+00,+2.5037E+00,+3.7581E+00
-261.7500E+00,+2.5037E+00,+3.7600E+00
-261.5000E+00,+2.5037E+00,+3.7620E+00
-261.2500E+00,+2.5037E+00,+3.7620E+00
-261.0000E+00,+2.5037E+00,+3.7600E+00
-260.7500E+00,+2.5017E+00,+3.7600E+00
-260.5000E+00,+2.4997E+00,+3.7620E+00
-260.2500E+00,+2.4978E+00,+3.7620E+00
-260.0000E+00,+2.4978E+00,+3.7620E+00
-259.7500E+00,+2.4958E+00,+3.7620E+00
-259.5000E+00,+2.4958E+00,+3.7639E+00
-259.2500E+00,+2.4939E+00,+3.7659E+00
-259.0000E+00,+2.4939E+00,+3.7659E+00
-258.7500E+00,+2.4939E+00,+3.7678E+00
-258.5000E+00,+2.4900E+00,+3.7698E+00
-258.2500E+00,+2.4900E+00,+3.7678E+00
-258.0000E+00,+2.4900E+00,+3.7698E+00
-257.7500E+00,+2.4880E+00,+3.7678E+00
-257.5000E+00,+2.4880E+00,+3.7756E+00
-257.2500E+00,+2.4900E+00,+3.7756E+00
-257.0000E+00,+2.4880E+00,+3.7776E+00
-256.7500E+00,+2.4841E+00,+3.7776E+00
-256.5000E+00,+2.4802E+00,+3.7776E+00
-256.2500E+00,+2.4783E+00,+3.7776E+00
-256.0000E+00,+2.4783E+00,+3.7795E+00
-255.7500E+00,+2.4783E+00,+3.7795E+00
-255.5000E+00,+2.4763E+00,+3.7815E+00
-255.2500E+00,+2.4724E+00,+3.7815E+00
-255.0000E+00,+2.4705E+00,+3.7835E+00
-254.7500E+00,+2.4685E+00,+3.7874E+00
-254.5000E+00,+2.4665E+00,+3.7874E+00
-254.2500E+00,+2.4665E+00,+3.7874E+00
-254.0000E+00,+2.4665E+00,+3.7874E+00
-253.7500E+00,+2.4607E+00,+3.7874E+00
-253.5000E+00,+2.4607E+00,+3.7874E+00
-253.2500E+00,+2.4587E+00,+3.7874E+00
-253.0000E+00,+2.4587E+00,+3.7893E+00
-252.7500E+00,+2.4587E+00,+3.7893E+00
-252.5000E+00,+2.4587E+00,+3.7893E+00
-252.2500E+00,+2.4568E+00,+3.7913E+00
-252.0000E+00,+2.4568E+00,+3.7913E+00
-251.7500E+00,+2.4568E+00,+3.7913E+00
-251.5000E+00,+2.4568E+00,+3.7913E+00
-251.2500E+00,+2.4568E+00,+3.7913E+00
-251.0000E+00,+2.4568E+00,+3.7913E+00
-250.7500E+00,+2.4568E+00,+3.7913E+00
-250.5000E+00,+2.4568E+00,+3.7932E+00
-250.2500E+00,+2.4568E+00,+3.7932E+00
-250.0000E+00,+2.4568E+00,+3.7932E+00
-249.7500E+00,+2.4568E+00,+3.7913E+00
-249.5000E+00,+2.4548E+00,+3.7932E+00
-249.2500E+00,+2.4529E+00,+3.7952E+00
-249.0000E+00,+2.4451E+00,+3.7932E+00
-248.7500E+00,+2.4392E+00,+3.7952E+00
-248.5000E+00,+2.4353E+00,+3.7952E+00
-248.2500E+00,+2.4353E+00,+3.7952E+00
-248.0000E+00,+2.4333E+00,+3.7952E+00
-247.7500E+00,+2.4275E+00,+3.7971E+00
-247.5000E+00,+2.4275E+00,+3.7952E+00
-247.2500E+00,+2.4236E+00,+3.7952E+00
-247.0000E+00,+2.4236E+00,+3.7932E+00
-246.7500E+00,+2.4216E+00,+3.7932E+00
-246.5000E+00,+2.4216E+00,+3.7932E+00
-246.2500E+00,+2.4216E+00,+3.7952E+00
-246.0000E+00,+2.4216E+00,+3.7971E+00
-245.7500E+00,+2.4216E+00,+3.7991E+00
-245.5000E+00,+2.4216E+00,+3.8010E+00
-245.2500E+00,+2.4216E+00,+3.8010E+00
-245.0000E+00,+2.4216E+00,+3.8030E+00
-244.7500E+00,+2.4158E+00,+3.8030E+00
-244.5000E+00,+2.4158E+00,+3.8030E+00
-244.2500E+00,+2.4158E+00,+3.8030E+00
-244.0000E+00,+2.4138E+00,+3.8030E+00
-243.7500E+00,+2.4138E+00,+3.8030E+00
-243.5000E+00,+2.4119E+00,+3.8030E+00
-243.2500E+00,+2.4119E+00,+3.8030E+00
-243.0000E+00,+2.4119E+00,+3.8049E+00
-242.7500E+00,+2.4119E+00,+3.8049E+00
-242.5000E+00,+2.4119E+00,+3.8049E+00
-242.2500E+00,+2.4119E+00,+3.8088E+00
-242.0000E+00,+2.4099E+00,+3.8088E+00
-241.7500E+00,+2.4060E+00,+3.8108E+00
-241.5000E+00,+2.4060E+00,+3.8108E+00
-241.2500E+00,+2.4021E+00,+3.8127E+00
-241.0000E+00,+2.4001E+00,+3.8147E+00
-240.7500E+00,+2.4001E+00,+3.8147E+00
-240.5000E+00,+2.4001E+00,+3.8167E+00
-240.2500E+00,+2.3982E+00,+3.8167E+00
-240.0000E+00,+2.3982E+00,+3.8147E+00
-239.7500E+00,+2.3982E+00,+3.8167E+00
-239.5000E+00,+2.3982E+00,+3.8167E+00
-239.2500E+00,+2.3982E+00,+3.8186E+00
-239.0000E+00,+2.3982E+00,+3.8225E+00
-238.7500E+00,+2.3962E+00,+3.8225E+00
-238.5000E+00,+2.3962E+00,+3.8225E+00
-238.2500E+00,+2.3962E+00,+3.8225E+00
-238.0000E+00,+2.3962E+00,+3.8245E+00
-237.7500E+00,+2.3962E+00,+3.8245E+00
-237.5000E+00,+2.3962E+00,+3.8245E+00
-237.2500E+00,+2.3962E+00,+3.8245E+00
-237.0000E+00,+2.3962E+00,+3.8264E+00
-236.7500E+00,+2.3943E+00,+3.8245E+00
-236.5000E+00,+2.3904E+00,+3.8264E+00
-236.2500E+00,+2.3865E+00,+3.8264E+00
-236.0000E+00,+2.3865E+00,+3.8264E+00
-235.7500E+00,+2.3865E+00,+3.8284E+00
-235.5000E+00,+2.3845E+00,+3.8284E+00
-235.2500E+00,+2.3826E+00,+3.8284E+00
-235.0000E+00,+2.3826E+00,+3.8323E+00
-234.7500E+00,+2.3787E+00,+3.8323E+00
-234.5000E+00,+2.3787E+00,+3.8381E+00
-234.2500E+00,+2.3767E+00,+3.8362E+00
-234.0000E+00,+2.3767E+00,+3.8362E+00
-233.7500E+00,+2.3767E+00,+3.8381E+00
-233.5000E+00,+2.3767E+00,+3.8362E+00
-233.2500E+00,+2.3747E+00,+3.8362E+00
-233.0000E+00,+2.3747E+00,+3.8381E+00
-232.7500E+00,+2.3689E+00,+3.8401E+00
-232.5000E+00,+2.3650E+00,+3.8420E+00
-232.2500E+00,+2.3650E+00,+3.8420E+00
-232.0000E+00,+2.3611E+00,+3.8420E+00
-231.7500E+00,+2.3611E+00,+3.8440E+00
-231.5000E+00,+2.3591E+00,+3.8440E+00
-231.2500E+00,+2.3552E+00,+3.8420E+00
-231.0000E+00,+2.3552E+00,+3.8460E+00
-230.7500E+00,+2.3552E+00,+3.8499E+00
-230.5000E+00,+2.3552E+00,+3.8518E+00
-230.2500E+00,+2.3552E+00,+3.8538E+00
-230.0000E+00,+2.3552E+00,+3.8577E+00
-229.7500E+00,+2.3552E+00,+3.8557E+00
-229.5000E+00,+2.3533E+00,+3.8635E+00
-229.2500E+00,+2.3513E+00,+3.8635E+00
-229.0000E+00,+2.3513E+00,+3.8635E+00
-228.7500E+00,+2.3494E+00,+3.8655E+00
-228.5000E+00,+2.3494E+00,+3.8655E+00
-228.2500E+00,+2.3494E+00,+3.8674E+00
-228.0000E+00,+2.3474E+00,+3.8674E+00
-227.7500E+00,+2.3474E+00,+3.8674E+00
-227.5000E+00,+2.3474E+00,+3.8713E+00
-227.2500E+00,+2.3474E+00,+3.8733E+00
-227.0000E+00,+2.3474E+00,+3.8694E+00
-226.7500E+00,+2.3494E+00,+3.8772E+00
-226.5000E+00,+2.3259E+00,+3.8772E+00
-226.2500E+00,+2.3220E+00,+3.8752E+00
-226.0000E+00,+2.3201E+00,+3.8772E+00
-225.7500E+00,+2.3201E+00,+3.8772E+00
-225.5000E+00,+2.3181E+00,+3.8772E+00
-225.2500E+00,+2.3181E+00,+3.8811E+00
-225.0000E+00,+2.3162E+00,+3.8831E+00
-224.7500E+00,+2.3142E+00,+3.8850E+00
-224.5000E+00,+2.3142E+00,+3.8850E+00
-224.2500E+00,+2.3142E+00,+3.8850E+00
-224.0000E+00,+2.3162E+00,+3.8870E+00
-223.7500E+00,+2.3142E+00,+3.8889E+00
-223.5000E+00,+2.3122E+00,+3.8909E+00
-223.2500E+00,+2.3122E+00,+3.8889E+00
-223.0000E+00,+2.3122E+00,+3.8967E+00
-222.7500E+00,+2.3122E+00,+3.8987E+00
-222.5000E+00,+2.3122E+00,+3.8987E+00
-222.2500E+00,+2.3122E+00,+3.9006E+00
-222.0000E+00,+2.3122E+00,+3.9045E+00
-221.7500E+00,+2.3103E+00,+3.9045E+00
-221.5000E+00,+2.3122E+00,+3.9045E+00
-221.2500E+00,+2.3122E+00,+3.9045E+00
-221.0000E+00,+2.3083E+00,+3.9045E+00
-220.7500E+00,+2.3064E+00,+3.9065E+00
-220.5000E+00,+2.3044E+00,+3.9045E+00
-220.2500E+00,+2.3044E+00,+3.9065E+00
-220.0000E+00,+2.3044E+00,+3.9065E+00
-219.7500E+00,+2.3044E+00,+3.9065E+00
-219.5000E+00,+2.3044E+00,+3.9065E+00
-219.2500E+00,+2.3044E+00,+3.9065E+00
-219.0000E+00,+2.3025E+00,+3.9065E+00
-218.7500E+00,+2.3025E+00,+3.9065E+00
-218.5000E+00,+2.3025E+00,+3.9085E+00
-218.2500E+00,+2.3005E+00,+3.9085E+00
-218.0000E+00,+2.3005E+00,+3.9085E+00
-217.7500E+00,+2.3005E+00,+3.9085E+00
-217.5000E+00,+2.3005E+00,+3.9085E+00
-217.2500E+00,+2.3005E+00,+3.9104E+00
-217.0000E+00,+2.3005E+00,+3.9104E+00
-216.7500E+00,+2.3005E+00,+3.9085E+00
-216.5000E+00,+2.3005E+00,+3.9085E+00
-216.2500E+00,+2.2986E+00,+3.9085E+00
-216.0000E+00,+2.2986E+00,+3.9104E+00
-215.7500E+00,+2.2986E+00,+3.9104E+00
-215.5000E+00,+2.2986E+00,+3.9104E+00
-215.2500E+00,+2.2986E+00,+3.9104E+00
-215.0000E+00,+2.2986E+00,+3.9124E+00
-214.7500E+00,+2.2986E+00,+3.9124E+00
-214.5000E+00,+2.2966E+00,+3.9124E+00
-214.2500E+00,+2.2751E+00,+3.9124E+00
-214.0000E+00,+2.2732E+00,+3.9124E+00
-213.7500E+00,+2.2732E+00,+3.9143E+00
-213.5000E+00,+2.2732E+00,+3.9143E+00
-213.2500E+00,+2.2732E+00,+3.9143E+00
-213.0000E+00,+2.2732E+00,+3.9143E+00
-212.7500E+00,+2.2732E+00,+3.9143E+00
-212.5000E+00,+2.2732E+00,+3.9143E+00
-212.2500E+00,+2.2732E+00,+3.9163E+00
-212.0000E+00,+2.2732E+00,+3.9163E+00
-211.7500E+00,+2.2732E+00,+3.9143E+00
-211.5000E+00,+2.2732E+00,+3.9143E+00
-211.2500E+00,+2.2732E+00,+3.9143E+00
-211.0000E+00,+2.2732E+00,+3.9163E+00
-210.7500E+00,+2.2712E+00,+3.9163E+00
-210.5000E+00,+2.2712E+00,+3.9163E+00
-210.2500E+00,+2.2712E+00,+3.9163E+00
-210.0000E+00,+2.2712E+00,+3.9163E+00
-209.7500E+00,+2.2712E+00,+3.9182E+00
-209.5000E+00,+2.2712E+00,+3.9163E+00
-209.2500E+00,+2.2712E+00,+3.9163E+00
-209.0000E+00,+2.2712E+00,+3.9163E+00
-208.7500E+00,+2.2712E+00,+3.9163E+00
-208.5000E+00,+2.2693E+00,+3.9163E+00
-208.2500E+00,+2.2693E+00,+3.9163E+00
-208.0000E+00,+2.2693E+00,+3.9163E+00
-207.7500E+00,+2.2693E+00,+3.9182E+00
-207.5000E+00,+2.2693E+00,+3.9182E+00
-207.2500E+00,+2.2693E+00,+3.9202E+00
-207.0000E+00,+2.2693E+00,+3.9202E+00
-206.7500E+00,+2.2673E+00,+3.9163E+00
-206.5000E+00,+2.2673E+00,+3.9182E+00
-206.2500E+00,+2.2673E+00,+3.9182E+00
-206.0000E+00,+2.2673E+00,+3.9182E+00
-205.7500E+00,+2.2673E+00,+3.9163E+00
-205.5000E+00,+2.2673E+00,+3.9202E+00
-205.2500E+00,+2.2673E+00,+3.9182E+00
-205.0000E+00,+2.2673E+00,+3.9202E+00
-204.7500E+00,+2.2673E+00,+3.9221E+00
-204.5000E+00,+2.2673E+00,+3.9221E+00
-204.2500E+00,+2.2673E+00,+3.9221E+00
-204.0000E+00,+2.2615E+00,+3.9221E+00
-203.7500E+00,+2.2595E+00,+3.9241E+00
-203.5000E+00,+2.2556E+00,+3.9260E+00
-203.2500E+00,+2.2556E+00,+3.9260E+00
-203.0000E+00,+2.2556E+00,+3.9260E+00
-202.7500E+00,+2.2537E+00,+3.9280E+00
-202.5000E+00,+2.2497E+00,+3.9280E+00
-202.2500E+00,+2.2497E+00,+3.9299E+00
-202.0000E+00,+2.2497E+00,+3.9299E+00
-201.7500E+00,+2.2497E+00,+3.9299E+00
-201.5000E+00,+2.2497E+00,+3.9299E+00
-201.2500E+00,+2.2497E+00,+3.9299E+00
-201.0000E+00,+2.2497E+00,+3.9319E+00
-200.7500E+00,+2.2497E+00,+3.9319E+00
-200.5000E+00,+2.2497E+00,+3.9319E+00
-200.2500E+00,+2.2497E+00,+3.9319E+00
-200.0000E+00,+2.2497E+00,+3.9319E+00
-199.7500E+00,+2.2497E+00,+3.9319E+00
-199.5000E+00,+2.2497E+00,+3.9319E+00
-199.2500E+00,+2.2458E+00,+3.9338E+00
-199.0000E+00,+2.2458E+00,+3.9338E+00
