x-axis,1,2
second,Volt,Volt
-179.400E+00,+4.191E+00,+2.008E+00
-179.300E+00,+4.187E+00,+2.020E+00
-179.200E+00,+4.185E+00,+2.022E+00
-179.100E+00,+4.183E+00,+2.024E+00
-179.000E+00,+4.183E+00,+2.026E+00
-178.900E+00,+4.181E+00,+2.030E+00
-178.800E+00,+4.179E+00,+2.031E+00
-178.700E+00,+4.174E+00,+2.031E+00
-178.600E+00,+4.172E+00,+2.031E+00
-178.500E+00,+4.170E+00,+2.033E+00
-178.400E+00,+4.170E+00,+2.043E+00
-178.300E+00,+4.166E+00,+2.053E+00
-178.200E+00,+4.164E+00,+2.053E+00
-178.100E+00,+4.158E+00,+2.053E+00
-178.000E+00,+4.138E+00,+2.055E+00
-177.900E+00,+4.135E+00,+2.055E+00
-177.800E+00,+4.135E+00,+2.067E+00
-177.700E+00,+4.133E+00,+2.074E+00
-177.600E+00,+4.127E+00,+2.076E+00
-177.500E+00,+4.117E+00,+2.076E+00
-177.400E+00,+4.115E+00,+2.076E+00
-177.300E+00,+4.113E+00,+2.078E+00
-177.200E+00,+4.113E+00,+2.084E+00
-177.100E+00,+4.111E+00,+2.084E+00
-177.000E+00,+4.111E+00,+2.086E+00
-176.900E+00,+4.111E+00,+2.102E+00
-176.800E+00,+4.103E+00,+2.123E+00
-176.700E+00,+4.088E+00,+2.125E+00
-176.600E+00,+4.082E+00,+2.123E+00
-176.500E+00,+4.082E+00,+2.125E+00
-176.400E+00,+4.080E+00,+2.127E+00
-176.300E+00,+4.072E+00,+2.133E+00
-176.200E+00,+4.064E+00,+2.147E+00
-176.100E+00,+4.058E+00,+2.151E+00
-176.000E+00,+4.058E+00,+2.153E+00
-175.900E+00,+4.058E+00,+2.155E+00
-175.800E+00,+4.056E+00,+2.155E+00
-175.700E+00,+4.054E+00,+2.160E+00
-175.600E+00,+4.045E+00,+2.166E+00
-175.500E+00,+4.035E+00,+2.174E+00
-175.400E+00,+4.031E+00,+2.176E+00
-175.300E+00,+4.031E+00,+2.178E+00
-175.200E+00,+4.027E+00,+2.178E+00
-175.100E+00,+4.025E+00,+2.180E+00
-175.000E+00,+4.021E+00,+2.180E+00
-174.900E+00,+4.021E+00,+2.198E+00
-174.800E+00,+4.017E+00,+2.201E+00
-174.700E+00,+4.017E+00,+2.201E+00
-174.600E+00,+4.015E+00,+2.203E+00
-174.500E+00,+4.013E+00,+2.215E+00
-174.400E+00,+4.011E+00,+2.223E+00
-174.300E+00,+4.010E+00,+2.227E+00
-174.200E+00,+4.006E+00,+2.229E+00
-174.100E+00,+4.004E+00,+2.231E+00
-174.000E+00,+4.002E+00,+2.235E+00
-173.900E+00,+4.000E+00,+2.240E+00
-173.800E+00,+3.998E+00,+2.246E+00
-173.700E+00,+3.996E+00,+2.246E+00
-173.600E+00,+3.996E+00,+2.248E+00
-173.500E+00,+3.994E+00,+2.248E+00
-173.400E+00,+3.992E+00,+2.248E+00
-173.300E+00,+3.992E+00,+2.250E+00
-173.200E+00,+3.990E+00,+2.252E+00
-173.100E+00,+3.990E+00,+2.256E+00
-173.000E+00,+3.982E+00,+2.258E+00
-172.900E+00,+3.980E+00,+2.266E+00
-172.800E+00,+3.976E+00,+2.274E+00
-172.700E+00,+3.972E+00,+2.276E+00
-172.600E+00,+3.970E+00,+2.280E+00
-172.500E+00,+3.968E+00,+2.280E+00
-172.400E+00,+3.967E+00,+2.280E+00
-172.300E+00,+3.967E+00,+2.285E+00
-172.200E+00,+3.965E+00,+2.289E+00
-172.100E+00,+3.963E+00,+2.289E+00
-172.000E+00,+3.955E+00,+2.289E+00
-171.900E+00,+3.953E+00,+2.291E+00
-171.800E+00,+3.951E+00,+2.297E+00
-171.700E+00,+3.947E+00,+2.317E+00
-171.600E+00,+3.945E+00,+2.317E+00
-171.500E+00,+3.939E+00,+2.317E+00
-171.400E+00,+3.939E+00,+2.319E+00
-171.300E+00,+3.939E+00,+2.321E+00
-171.200E+00,+3.937E+00,+2.326E+00
-171.100E+00,+3.937E+00,+2.330E+00
-171.000E+00,+3.933E+00,+2.332E+00
-170.900E+00,+3.931E+00,+2.334E+00
-170.800E+00,+3.927E+00,+2.334E+00
-170.700E+00,+3.926E+00,+2.340E+00
-170.600E+00,+3.926E+00,+2.342E+00
-170.500E+00,+3.924E+00,+2.344E+00
-170.400E+00,+3.922E+00,+2.348E+00
-170.300E+00,+3.920E+00,+2.356E+00
-170.200E+00,+3.920E+00,+2.358E+00
-170.100E+00,+3.918E+00,+2.358E+00
-170.000E+00,+3.916E+00,+2.360E+00
-169.900E+00,+3.914E+00,+2.371E+00
-169.800E+00,+3.910E+00,+2.375E+00
-169.700E+00,+3.896E+00,+2.375E+00
